years,months,days,price
2019,FEBRERO,10,262.7600
2019,FEBRERO,11,247.4860
2019,FEBRERO,12,246.6020
2019,FEBRERO,13,248.0965
2019,FEBRERO,14,257.0838
2019,FEBRERO,15,326.3924
2019,FEBRERO,16,274.1391
2019,FEBRERO,17,257.3841
2019,FEBRERO,18,337.0631
2019,FEBRERO,19,371.4774
2019,FEBRERO,20,350.1356
2019,FEBRERO,21,348.1606
2019,FEBRERO,22,376.9254
2019,FEBRERO,23,378.2235
2019,FEBRERO,24,322.5909
2019,FEBRERO,25,361.7287
2019,FEBRERO,26,292.0780
2019,FEBRERO,27,338.3855
2019,FEBRERO,28,310.9848
2019,MARZO,1,319.5629
2019,MARZO,2,333.5714
2019,MARZO,3,296.6531
2019,MARZO,4,322.1596
2019,MARZO,5,317.9296
2019,MARZO,6,320.6512
2019,MARZO,7,307.6887
2019,MARZO,8,309.2478
2019,MARZO,9,292.1583
2019,MARZO,10,272.9584
2019,MARZO,11,278.1061
2019,MARZO,12,275.9821
2019,MARZO,13,255.4427
2019,MARZO,14,239.0810
2019,MARZO,15,232.3883
2019,MARZO,16,259.4720
2019,MARZO,17,215.9720
2019,MARZO,18,272.1460
2019,MARZO,19,284.9555
2019,MARZO,20,264.4600
2019,MARZO,21,262.8222
2019,MARZO,22,250.7633
2019,MARZO,23,204.5558
2019,MARZO,24,184.4796
2019,MARZO,25,212.6578
2019,MARZO,26,249.1197
2019,MARZO,27,246.0158
2019,MARZO,28,226.5613
2019,MARZO,29,224.2550
2019,MARZO,30,211.8114
2019,MARZO,31,204.9668
2019,ABRIL,1,236.4105
2019,ABRIL,2,254.3330
2019,ABRIL,3,231.5858
2019,ABRIL,4,229.2944
2019,ABRIL,5,240.0183
2019,ABRIL,6,216.3353
2019,ABRIL,7,220.0302
2019,ABRIL,8,212.8907
2019,ABRIL,9,208.1108
2019,ABRIL,10,245.1326
2019,ABRIL,11,265.6408
2019,ABRIL,12,237.7899
2019,ABRIL,13,219.4073
2019,ABRIL,14,199.9061
2019,ABRIL,15,218.8893
2019,ABRIL,16,213.2734
2019,ABRIL,17,161.7432
2019,ABRIL,18,169.4294
2019,ABRIL,19,158.6146
2019,ABRIL,20,123.8904
2019,ABRIL,21,105.4468
2019,ABRIL,22,173.4140
2019,ABRIL,23,186.1906
2019,ABRIL,24,138.4212
2019,ABRIL,25,151.3610
2019,ABRIL,26,111.3732
2019,ABRIL,27,134.4033
2019,ABRIL,28,124.4523
2019,ABRIL,29,154.6999
2019,ABRIL,30,151.3007
2019,MAYO,1,135.2921
2019,MAYO,2,185.7203
2019,MAYO,3,209.7713
2019,MAYO,4,218.8003
2019,MAYO,5,212.3719
2019,MAYO,6,265.9727
2019,MAYO,7,275.0381
2019,MAYO,8,280.2771
2019,MAYO,9,293.5234
2019,MAYO,10,247.4355
2019,MAYO,11,211.3722
2019,MAYO,12,183.8110
2019,MAYO,13,160.4846
2019,MAYO,14,155.0308
2019,MAYO,15,149.5678
2019,MAYO,16,163.4145
2019,MAYO,17,131.5469
2019,MAYO,18,131.7297
2019,MAYO,19,138.0646
2019,MAYO,20,148.9171
2019,MAYO,21,159.9677
2019,MAYO,22,138.4765
2019,MAYO,23,127.7751
2019,MAYO,24,116.7772
2019,MAYO,25,117.7831
2019,MAYO,26,111.1038
2019,MAYO,27,135.7310
2019,MAYO,28,134.6189
2019,MAYO,29,125.1858
2019,MAYO,30,135.8036
2019,MAYO,31,134.5765
2019,JUNIO,1,129.0067
2019,JUNIO,2,101.3928
2019,JUNIO,3,105.4397
2019,JUNIO,4,124.7906
2019,JUNIO,5,153.4894
2019,JUNIO,6,142.3743
2019,JUNIO,7,123.2585
2019,JUNIO,8,111.5859
2019,JUNIO,9,102.0344
2019,JUNIO,10,116.1078
2019,JUNIO,11,120.6361
2019,JUNIO,12,124.0856
2019,JUNIO,13,88.4204
2019,JUNIO,14,85.0095
2019,JUNIO,15,85.5720
2019,JUNIO,16,81.7195
2019,JUNIO,17,96.9336
2019,JUNIO,18,126.8787
2019,JUNIO,19,136.9828
2019,JUNIO,20,118.8782
2019,JUNIO,21,125.0924
2019,JUNIO,22,98.2445
2019,JUNIO,23,96.2914
2019,JUNIO,24,91.3416
2019,JUNIO,25,104.6457
2019,JUNIO,26,111.4943
2019,JUNIO,27,125.4671
2019,JUNIO,28,127.5984
2019,JUNIO,29,126.7182
2019,JUNIO,30,117.0164
2019,JULIO,1,122.4863
2019,JULIO,2,134.4283
2019,JULIO,3,150.8161
2019,JULIO,4,143.3101
2019,JULIO,5,127.8944
2019,JULIO,6,114.3415
2019,JULIO,7,106.4712
2019,JULIO,8,108.9650
2019,JULIO,9,105.4932
2019,JULIO,10,122.7330
2019,JULIO,11,116.8109
2019,JULIO,12,129.9992
2019,JULIO,13,124.0655
2019,JULIO,14,118.1335
2019,JULIO,15,129.3743
2019,JULIO,16,130.5359
2019,JULIO,17,118.7379
2019,JULIO,18,131.4320
2019,JULIO,19,115.7231
2019,JULIO,20,112.6939
2019,JULIO,21,124.1625
2019,JULIO,22,129.9433
2019,JULIO,23,119.5125
2019,JULIO,24,119.4839
2019,JULIO,25,124.3809
2019,JULIO,26,118.0623
2019,JULIO,27,113.0045
2019,JULIO,28,106.1395
2019,JULIO,29,115.0714
2019,JULIO,30,131.0218
2019,JULIO,31,127.0432
2019,AGOSTO,1,134.9758
2019,AGOSTO,2,135.7054
2019,AGOSTO,3,129.1244
2019,AGOSTO,4,122.3619
2019,AGOSTO,5,129.2485
2019,AGOSTO,6,153.4040
2019,AGOSTO,7,150.4257
2019,AGOSTO,8,113.2169
2019,AGOSTO,9,150.4780
2019,AGOSTO,10,138.3231
2019,AGOSTO,11,132.8306
2019,AGOSTO,12,153.2138
2019,AGOSTO,13,196.6100
2019,AGOSTO,14,213.5858
2019,AGOSTO,15,164.5577
2019,AGOSTO,16,144.7400
2019,AGOSTO,17,133.7745
2019,AGOSTO,18,122.7183
2019,AGOSTO,19,123.6693
2019,AGOSTO,20,110.8500
2019,AGOSTO,21,116.7411
2019,AGOSTO,22,116.2768
2019,AGOSTO,23,130.0405
2019,AGOSTO,24,104.6381
2019,AGOSTO,25,116.9211
2019,AGOSTO,26,165.0158
2019,AGOSTO,27,194.0859
2019,AGOSTO,28,185.1350
2019,AGOSTO,29,198.0320
2019,AGOSTO,30,191.3482
2019,AGOSTO,31,192.9491
2019,SEPTIEMBRE,1,177.2294
2019,SEPTIEMBRE,2,204.0592
2019,SEPTIEMBRE,3,199.0372
2019,SEPTIEMBRE,4,217.8784
2019,SEPTIEMBRE,5,204.2547
2019,SEPTIEMBRE,6,177.4932
2019,SEPTIEMBRE,7,188.4395
2019,SEPTIEMBRE,8,181.0989
2019,SEPTIEMBRE,9,214.8141
2019,SEPTIEMBRE,10,264.3199
2019,SEPTIEMBRE,11,237.7747
2019,SEPTIEMBRE,12,257.7768
2019,SEPTIEMBRE,13,300.7205
2019,SEPTIEMBRE,14,271.0102
2019,SEPTIEMBRE,15,293.5222
2019,SEPTIEMBRE,16,338.0568
2019,SEPTIEMBRE,17,360.6630
2019,SEPTIEMBRE,18,357.8877
2019,SEPTIEMBRE,19,353.6129
2019,SEPTIEMBRE,20,338.7402
2019,SEPTIEMBRE,21,294.5205
2019,SEPTIEMBRE,22,298.5253
2019,SEPTIEMBRE,23,349.1532
2019,SEPTIEMBRE,24,374.2572
2019,SEPTIEMBRE,25,370.8034
2019,SEPTIEMBRE,26,313.1690
2019,SEPTIEMBRE,27,321.0244
2019,SEPTIEMBRE,28,333.1075
2019,SEPTIEMBRE,29,334.8694
2019,SEPTIEMBRE,30,414.8749
2019,OCTUBRE,1,406.8583
2019,OCTUBRE,2,416.9264
2019,OCTUBRE,3,396.1750
2019,OCTUBRE,4,362.4956
2019,OCTUBRE,5,388.0141
2019,OCTUBRE,6,370.5457
2019,OCTUBRE,7,352.9526
2019,OCTUBRE,8,397.6991
2019,OCTUBRE,9,412.5442
2019,OCTUBRE,10,385.8831
2019,OCTUBRE,11,407.5100
2019,OCTUBRE,12,373.9800
2019,OCTUBRE,13,350.3018
2019,OCTUBRE,14,409.0038
2019,OCTUBRE,15,388.5505
2019,OCTUBRE,16,401.2447
2019,OCTUBRE,17,370.2734
2019,OCTUBRE,18,395.5045
2019,OCTUBRE,19,323.0791
2019,OCTUBRE,20,287.3071
2019,OCTUBRE,21,327.6871
2019,OCTUBRE,22,271.8275
2019,OCTUBRE,23,228.4307
2019,OCTUBRE,24,251.1025
2019,OCTUBRE,25,221.2373
2019,OCTUBRE,26,183.5368
2019,OCTUBRE,27,169.0666
2019,OCTUBRE,28,165.9240
2019,OCTUBRE,29,181.9620
2019,OCTUBRE,30,183.1051
2019,OCTUBRE,31,179.1711
2019,NOVIEMBRE,1,196.1850
2019,NOVIEMBRE,2,179.5379
2019,NOVIEMBRE,3,191.0760
2019,NOVIEMBRE,4,204.6105
2019,NOVIEMBRE,5,200.5439
2019,NOVIEMBRE,6,256.2063
2019,NOVIEMBRE,7,260.8133
2019,NOVIEMBRE,8,276.6810
2019,NOVIEMBRE,9,266.5975
2019,NOVIEMBRE,10,291.4968
2019,NOVIEMBRE,11,295.2282
2019,NOVIEMBRE,12,307.6837
2019,NOVIEMBRE,13,238.6617
2019,NOVIEMBRE,14,256.7079
2019,NOVIEMBRE,15,188.9131
2019,NOVIEMBRE,16,161.4420
2019,NOVIEMBRE,17,171.8437
2019,NOVIEMBRE,18,197.0429
2019,NOVIEMBRE,19,230.5700
2019,NOVIEMBRE,20,233.0518
2019,NOVIEMBRE,21,227.3455
2019,NOVIEMBRE,22,251.5190
2019,NOVIEMBRE,23,237.7711
2019,NOVIEMBRE,24,205.1107
2019,NOVIEMBRE,25,234.4021
2019,NOVIEMBRE,26,209.8768
2019,NOVIEMBRE,27,241.7435
2019,NOVIEMBRE,28,254.3451
2019,NOVIEMBRE,29,269.8186
2019,NOVIEMBRE,30,249.9783
2019,DICIEMBRE,1,217.3363
2019,DICIEMBRE,2,271.5756
2019,DICIEMBRE,3,271.9121
2019,DICIEMBRE,4,269.9071
2019,DICIEMBRE,5,223.9812
2019,DICIEMBRE,6,257.7145
2019,DICIEMBRE,7,260.5354
2019,DICIEMBRE,8,266.7239
2019,DICIEMBRE,9,305.1267
2019,DICIEMBRE,10,332.9333
2019,DICIEMBRE,11,358.6860
2019,DICIEMBRE,12,359.1693
2019,DICIEMBRE,13,382.9811
2019,DICIEMBRE,14,373.3652
2019,DICIEMBRE,15,347.5058
2019,DICIEMBRE,16,355.1795
2019,DICIEMBRE,17,307.6255
2019,DICIEMBRE,18,314.1429
2019,DICIEMBRE,19,367.0080
2019,DICIEMBRE,20,320.0900
2019,DICIEMBRE,21,337.2635
2019,DICIEMBRE,22,338.3090
2019,DICIEMBRE,23,351.4801
2019,DICIEMBRE,24,312.5899
2019,DICIEMBRE,25,275.6917
2019,DICIEMBRE,26,328.3197
2019,DICIEMBRE,27,331.9184
2019,DICIEMBRE,28,279.3879
2019,DICIEMBRE,29,246.4726
2019,DICIEMBRE,30,323.8929
2019,DICIEMBRE,31,274.9551
2020,ENERO,1,136.4922
2020,ENERO,2,254.3981
2020,ENERO,3,232.1003
2020,ENERO,4,211.9465
2020,ENERO,5,227.6424
2020,ENERO,6,208.6019
2020,ENERO,7,260.9917
2020,ENERO,8,264.2665
2020,ENERO,9,293.5719
2020,ENERO,10,307.4933
2020,ENERO,11,292.2153
2020,ENERO,12,309.2916
2020,ENERO,13,356.5134
2020,ENERO,14,321.3294
2020,ENERO,15,347.3476
2020,ENERO,16,361.3775
2020,ENERO,17,358.2492
2020,ENERO,18,355.7248
2020,ENERO,19,325.1632
2020,ENERO,20,418.5634
2020,ENERO,21,417.5002
2020,ENERO,22,379.6877
2020,ENERO,23,368.3021
2020,ENERO,24,390.0148
2020,ENERO,25,385.6464
2020,ENERO,26,369.0250
2020,ENERO,27,376.8132
2020,ENERO,28,363.0875
2020,ENERO,29,373.9779
2020,ENERO,30,371.4107
2020,ENERO,31,375.9831
2020,FEBRERO,1,404.3198
2020,FEBRERO,2,375.5925
2020,FEBRERO,3,409.1207
2020,FEBRERO,4,410.3759
2020,FEBRERO,5,405.3105
2020,FEBRERO,6,395.0730
2020,FEBRERO,7,389.1579
2020,FEBRERO,8,388.2741
2020,FEBRERO,9,367.0075
2020,FEBRERO,10,362.8063
2020,FEBRERO,11,401.2802
2020,FEBRERO,12,384.3235
2020,FEBRERO,13,397.9286
2020,FEBRERO,14,440.0191
2020,FEBRERO,15,474.2351
2020,FEBRERO,16,474.9153
2020,FEBRERO,17,503.1022
2020,FEBRERO,18,502.5605
2020,FEBRERO,19,538.9772
2020,FEBRERO,20,566.8873
2020,FEBRERO,21,604.0605
2020,FEBRERO,22,576.5211
2020,FEBRERO,23,470.4510
2020,FEBRERO,24,490.4926
2020,FEBRERO,25,445.2818
2020,FEBRERO,26,390.4587
2020,FEBRERO,27,306.0197
2020,FEBRERO,28,328.5550
2020,FEBRERO,29,281.8694
2020,MARZO,1,324.3787
2020,MARZO,2,402.6164
2020,MARZO,3,468.8585
2020,MARZO,4,457.7604
2020,MARZO,5,446.7874
2020,MARZO,6,410.6996
2020,MARZO,7,361.3961
2020,MARZO,8,358.2725
2020,MARZO,9,351.1114
2020,MARZO,10,354.5682
2020,MARZO,11,348.7454
2020,MARZO,12,338.2525
2020,MARZO,13,313.7438
2020,MARZO,14,299.9810
2020,MARZO,15,281.9323
2020,MARZO,16,316.5455
2020,MARZO,17,340.9461
2020,MARZO,18,361.4554
2020,MARZO,19,370.7794
2020,MARZO,20,371.3101
2020,MARZO,21,345.6097
2020,MARZO,22,348.4353
2020,MARZO,23,349.5492
2020,MARZO,24,361.9751
2020,MARZO,25,339.4010
2020,MARZO,26,321.6185
2020,MARZO,27,272.4028
2020,MARZO,28,232.9969
2020,MARZO,29,241.9199
2020,MARZO,30,227.4066
2020,MARZO,31,202.7822
2020,ABRIL,1,204.2008
2020,ABRIL,2,184.3336
2020,ABRIL,3,169.9034
2020,ABRIL,4,203.6833
2020,ABRIL,5,254.3278
2020,ABRIL,6,267.1021
2020,ABRIL,7,255.4826
2020,ABRIL,8,261.9757
2020,ABRIL,9,232.4403
2020,ABRIL,10,223.2625
2020,ABRIL,11,245.3667
2020,ABRIL,12,258.7726
2020,ABRIL,13,236.9139
2020,ABRIL,14,238.1796
2020,ABRIL,15,241.5402
2020,ABRIL,16,250.6409
2020,ABRIL,17,262.6017
2020,ABRIL,18,268.6928
2020,ABRIL,19,218.0847
2020,ABRIL,20,260.1331
2020,ABRIL,21,262.9152
2020,ABRIL,22,259.8133
2020,ABRIL,23,235.3204
2020,ABRIL,24,236.1475
2020,ABRIL,25,205.3461
2020,ABRIL,26,240.9546
2020,ABRIL,27,328.3107
2020,ABRIL,28,368.1643
2020,ABRIL,29,352.2619
2020,ABRIL,30,337.9013
2020,MAYO,1,283.0078
2020,MAYO,2,315.0996
2020,MAYO,3,297.5376
2020,MAYO,4,307.7554
2020,MAYO,5,289.3279
2020,MAYO,6,275.9613
2020,MAYO,7,300.7502
2020,MAYO,8,324.2859
2020,MAYO,9,256.1054
2020,MAYO,10,306.4503
2020,MAYO,11,328.9018
2020,MAYO,12,329.4326
2020,MAYO,13,330.3995
2020,MAYO,14,404.4643
2020,MAYO,15,443.6346
2020,MAYO,16,460.6456
2020,MAYO,17,454.9174
2020,MAYO,18,457.3073
2020,MAYO,19,397.3972
2020,MAYO,20,365.2849
2020,MAYO,21,363.3869
2020,MAYO,22,280.4681
2020,MAYO,23,311.5198
2020,MAYO,24,341.1678
2020,MAYO,25,475.6122
2020,MAYO,26,463.0265
2020,MAYO,27,450.7179
2020,MAYO,28,446.2710
2020,MAYO,29,414.2987
2020,MAYO,30,400.9664
2020,MAYO,31,314.4143
2020,JUNIO,1,363.7144
2020,JUNIO,2,382.8344
2020,JUNIO,3,350.6135
2020,JUNIO,4,345.7749
2020,JUNIO,5,367.8750
2020,JUNIO,6,375.3501
2020,JUNIO,7,361.8502
2020,JUNIO,8,406.2055
2020,JUNIO,9,420.0645
2020,JUNIO,10,416.1662
2020,JUNIO,11,400.8415
2020,JUNIO,12,389.8481
2020,JUNIO,13,354.9357
2020,JUNIO,14,307.0176
2020,JUNIO,15,281.0822
2020,JUNIO,16,279.4128
2020,JUNIO,17,310.0641
2020,JUNIO,18,265.1141
2020,JUNIO,19,254.6547
2020,JUNIO,20,238.8816
2020,JUNIO,21,234.1984
2020,JUNIO,22,220.9325
2020,JUNIO,23,234.2404
2020,JUNIO,24,227.2905
2020,JUNIO,25,250.0461
2020,JUNIO,26,251.9765
2020,JUNIO,27,240.9818
2020,JUNIO,28,215.6539
2020,JUNIO,29,224.3291
2020,JUNIO,30,225.5735
2020,JULIO,1,239.3355
2020,JULIO,2,209.1850
2020,JULIO,3,200.2740
2020,JULIO,4,178.5672
2020,JULIO,5,163.8927
2020,JULIO,6,146.6082
2020,JULIO,7,149.8213
2020,JULIO,8,149.8610
2020,JULIO,9,140.7470
2020,JULIO,10,151.2788
2020,JULIO,11,132.6020
2020,JULIO,12,118.4698
2020,JULIO,13,143.6854
2020,JULIO,14,138.7178
2020,JULIO,15,148.6928
2020,JULIO,16,147.8941
2020,JULIO,17,143.4516
2020,JULIO,18,133.4821
2020,JULIO,19,130.2663
2020,JULIO,20,155.2960
2020,JULIO,21,162.4403
2020,JULIO,22,167.1064
2020,JULIO,23,173.0584
2020,JULIO,24,177.4445
2020,JULIO,25,182.2111
2020,JULIO,26,178.0718
2020,JULIO,27,156.0845
2020,JULIO,28,148.8401
2020,JULIO,29,143.9684
2020,JULIO,30,134.3894
2020,JULIO,31,117.4562
2020,AGOSTO,1,131.5288
2020,AGOSTO,2,131.2845
2020,AGOSTO,3,146.3908
2020,AGOSTO,4,152.5972
2020,AGOSTO,5,143.4338
2020,AGOSTO,6,159.2049
2020,AGOSTO,7,171.8555
2020,AGOSTO,8,191.5743
2020,AGOSTO,9,200.2003
2020,AGOSTO,10,197.2516
2020,AGOSTO,11,201.0474
2020,AGOSTO,12,186.9685
2020,AGOSTO,13,182.2060
2020,AGOSTO,14,170.8139
2020,AGOSTO,15,154.3035
2020,AGOSTO,16,149.4876
2020,AGOSTO,17,170.8628
2020,AGOSTO,18,166.0994
2020,AGOSTO,19,150.7692
2020,AGOSTO,20,151.2167
2020,AGOSTO,21,145.7297
2020,AGOSTO,22,149.3509
2020,AGOSTO,23,149.1427
2020,AGOSTO,24,146.2089
2020,AGOSTO,25,146.2304
2020,AGOSTO,26,136.9973
2020,AGOSTO,27,147.9792
2020,AGOSTO,28,153.9852
2020,AGOSTO,29,156.6323
2020,AGOSTO,30,151.1036
2020,AGOSTO,31,135.4896
2020,SEPTIEMBRE,1,163.6813
2020,SEPTIEMBRE,2,171.7937
2020,SEPTIEMBRE,3,171.3083
2020,SEPTIEMBRE,4,165.8627
2020,SEPTIEMBRE,5,168.4862
2020,SEPTIEMBRE,6,162.1845
2020,SEPTIEMBRE,7,164.8716
2020,SEPTIEMBRE,8,164.3779
2020,SEPTIEMBRE,9,144.6322
2020,SEPTIEMBRE,10,146.9580
2020,SEPTIEMBRE,11,149.3252
2020,SEPTIEMBRE,12,154.3899
2020,SEPTIEMBRE,13,141.5623
2020,SEPTIEMBRE,14,140.3932
2020,SEPTIEMBRE,15,161.1461
2020,SEPTIEMBRE,16,159.4809
2020,SEPTIEMBRE,17,138.1850
2020,SEPTIEMBRE,18,162.9320
2020,SEPTIEMBRE,19,159.4627
2020,SEPTIEMBRE,20,136.9270
2020,SEPTIEMBRE,21,152.5065
2020,SEPTIEMBRE,22,165.9469
2020,SEPTIEMBRE,23,145.4926
2020,SEPTIEMBRE,24,142.3030
2020,SEPTIEMBRE,25,133.8818
2020,SEPTIEMBRE,26,150.2141
2020,SEPTIEMBRE,27,123.8448
2020,SEPTIEMBRE,28,124.4927
2020,SEPTIEMBRE,29,122.3467
2020,SEPTIEMBRE,30,139.2237
2020,OCTUBRE,1,154.6665
2020,OCTUBRE,2,149.0023
2020,OCTUBRE,3,140.0073
2020,OCTUBRE,4,113.0655
2020,OCTUBRE,5,147.1808
2020,OCTUBRE,6,139.1132
2020,OCTUBRE,7,158.1413
2020,OCTUBRE,8,168.6037
2020,OCTUBRE,9,161.9260
2020,OCTUBRE,10,181.0659
2020,OCTUBRE,11,162.2051
2020,OCTUBRE,12,192.1607
2020,OCTUBRE,13,206.7470
2020,OCTUBRE,14,191.3127
2020,OCTUBRE,15,191.7648
2020,OCTUBRE,16,187.0482
2020,OCTUBRE,17,207.1763
2020,OCTUBRE,18,194.0785
2020,OCTUBRE,19,185.4739
2020,OCTUBRE,20,205.0996
2020,OCTUBRE,21,258.8331
2020,OCTUBRE,22,295.5577
2020,OCTUBRE,23,323.0952
2020,OCTUBRE,24,275.7521
2020,OCTUBRE,25,204.5484
2020,OCTUBRE,26,243.0487
2020,OCTUBRE,27,264.4469
2020,OCTUBRE,28,238.4126
2020,OCTUBRE,29,218.2830
2020,OCTUBRE,30,202.5243
2020,OCTUBRE,31,187.3384
2020,NOVIEMBRE,1,142.2092
2020,NOVIEMBRE,2,189.4717
2020,NOVIEMBRE,3,217.1323
2020,NOVIEMBRE,4,201.1980
2020,NOVIEMBRE,5,201.4707
2020,NOVIEMBRE,6,237.9374
2020,NOVIEMBRE,7,209.4485
2020,NOVIEMBRE,8,208.3542
2020,NOVIEMBRE,9,214.2498
2020,NOVIEMBRE,10,219.4633
2020,NOVIEMBRE,11,221.1076
2020,NOVIEMBRE,12,181.0890
2020,NOVIEMBRE,13,188.8386
2020,NOVIEMBRE,14,149.4368
2020,NOVIEMBRE,15,117.1634
2020,NOVIEMBRE,16,114.6164
2020,NOVIEMBRE,17,139.2026
2020,NOVIEMBRE,18,159.5830
2020,NOVIEMBRE,19,148.2255
2020,NOVIEMBRE,20,152.7066
2020,NOVIEMBRE,21,159.8287
2020,NOVIEMBRE,22,133.4445
2020,NOVIEMBRE,23,209.8439
2020,NOVIEMBRE,24,274.6926
2020,NOVIEMBRE,25,187.3060
2020,NOVIEMBRE,26,204.6648
2020,NOVIEMBRE,27,180.2539
2020,NOVIEMBRE,28,156.0812
2020,NOVIEMBRE,29,143.6050
2020,NOVIEMBRE,30,136.5145
2020,DICIEMBRE,1,130.9120
2020,DICIEMBRE,2,120.6369
2020,DICIEMBRE,3,115.0865
2020,DICIEMBRE,4,115.6740
2020,DICIEMBRE,5,112.4581
2020,DICIEMBRE,6,121.1594
2020,DICIEMBRE,7,135.8381
2020,DICIEMBRE,8,123.5230
2020,DICIEMBRE,9,132.7681
2020,DICIEMBRE,10,131.9594
2020,DICIEMBRE,11,146.0454
2020,DICIEMBRE,12,148.2692
2020,DICIEMBRE,13,162.4342
2020,DICIEMBRE,14,171.7909
2020,DICIEMBRE,15,192.3490
2020,DICIEMBRE,16,198.6720
2020,DICIEMBRE,17,190.0578
2020,DICIEMBRE,18,205.1519
2020,DICIEMBRE,19,210.4406
2020,DICIEMBRE,20,208.5776
2020,DICIEMBRE,21,223.5626
2020,DICIEMBRE,22,204.8110
2020,DICIEMBRE,23,207.3679
2020,DICIEMBRE,24,210.6060
2020,DICIEMBRE,25,182.4122
2020,DICIEMBRE,26,164.6274
2020,DICIEMBRE,27,132.3183
2020,DICIEMBRE,28,170.2105
2020,DICIEMBRE,29,173.3230
2020,DICIEMBRE,30,170.8547
2020,DICIEMBRE,31,146.0737
