years,months,days,price
2017,AGOSTO,3,52.01
2017,AGOSTO,4,52.42
2017,AGOSTO,5,52.42
2017,AGOSTO,6,52.42
2017,AGOSTO,7,52.37
2017,AGOSTO,8,52.14
2017,AGOSTO,9,52.7
2017,AGOSTO,10,51.9
2017,AGOSTO,11,52.1
2017,AGOSTO,12,52.1
2017,AGOSTO,13,52.1
2017,AGOSTO,14,50.73
2017,AGOSTO,15,50.8
2017,AGOSTO,16,50.27
2017,AGOSTO,17,51.03
2017,AGOSTO,18,52.72
2017,AGOSTO,19,52.72
2017,AGOSTO,20,52.72
2017,AGOSTO,21,51.66
2017,AGOSTO,22,51.87
2017,AGOSTO,23,52.57
2017,AGOSTO,24,52.04
2017,AGOSTO,25,52.41
2017,AGOSTO,26,52.41
2017,AGOSTO,27,52.41
2017,AGOSTO,28,51.89
2017,AGOSTO,29,52
2017,AGOSTO,30,50.86
2017,AGOSTO,31,52.38
2017,SEPTIEMBRE,1,52.75
2017,SEPTIEMBRE,2,52.75
2017,SEPTIEMBRE,3,52.75
2017,SEPTIEMBRE,4,52.34
2017,SEPTIEMBRE,5,53.38
2017,SEPTIEMBRE,6,54.2
2017,SEPTIEMBRE,7,54.49
2017,SEPTIEMBRE,8,53.78
2017,SEPTIEMBRE,9,53.78
2017,SEPTIEMBRE,10,53.78
2017,SEPTIEMBRE,11,53.84
2017,SEPTIEMBRE,12,54.27
2017,SEPTIEMBRE,13,55.16
2017,SEPTIEMBRE,14,55.47
2017,SEPTIEMBRE,15,55.62
2017,SEPTIEMBRE,16,55.62
2017,SEPTIEMBRE,17,55.62
2017,SEPTIEMBRE,18,55.48
2017,SEPTIEMBRE,19,55.14
2017,SEPTIEMBRE,20,56.29
2017,SEPTIEMBRE,21,56.43
2017,SEPTIEMBRE,22,56.86
2017,SEPTIEMBRE,23,56.86
2017,SEPTIEMBRE,24,56.86
2017,SEPTIEMBRE,25,59.02
2017,SEPTIEMBRE,26,58.44
2017,SEPTIEMBRE,27,57.9
2017,SEPTIEMBRE,28,57.41
2017,SEPTIEMBRE,29,57.54
2017,SEPTIEMBRE,30,57.54
2017,OCTUBRE,1,57.54
2017,OCTUBRE,2,56.12
2017,OCTUBRE,3,56
2017,OCTUBRE,4,55.8
2017,OCTUBRE,5,57
2017,OCTUBRE,6,55.62
2017,OCTUBRE,7,55.62
2017,OCTUBRE,8,55.62
2017,OCTUBRE,9,55.79
2017,OCTUBRE,10,56.61
2017,OCTUBRE,11,56.94
2017,OCTUBRE,12,56.25
2017,OCTUBRE,13,57.17
2017,OCTUBRE,14,57.17
2017,OCTUBRE,15,57.17
2017,OCTUBRE,16,57.82
2017,OCTUBRE,17,57.88
2017,OCTUBRE,18,58.15
2017,OCTUBRE,19,57.23
2017,OCTUBRE,20,57.75
2017,OCTUBRE,21,57.75
2017,OCTUBRE,22,57.75
2017,OCTUBRE,23,57.37
2017,OCTUBRE,24,58.33
2017,OCTUBRE,25,58.44
2017,OCTUBRE,26,59.3
2017,OCTUBRE,27,60.44
2017,OCTUBRE,28,60.44
2017,OCTUBRE,29,60.44
2017,OCTUBRE,30,60.9
2017,OCTUBRE,31,61.37
2017,NOVIEMBRE,1,60.49
2017,NOVIEMBRE,2,60.62
2017,NOVIEMBRE,3,62.07
2017,NOVIEMBRE,4,62.07
2017,NOVIEMBRE,5,62.07
2017,NOVIEMBRE,6,64.27
2017,NOVIEMBRE,7,63.69
2017,NOVIEMBRE,8,63.49
2017,NOVIEMBRE,9,63.93
2017,NOVIEMBRE,10,63.52
2017,NOVIEMBRE,11,63.52
2017,NOVIEMBRE,12,63.52
2017,NOVIEMBRE,13,63.16
2017,NOVIEMBRE,14,62.21
2017,NOVIEMBRE,15,61.87
2017,NOVIEMBRE,16,61.36
2017,NOVIEMBRE,17,62.72
2017,NOVIEMBRE,18,62.72
2017,NOVIEMBRE,19,62.72
2017,NOVIEMBRE,20,62.22
2017,NOVIEMBRE,21,62.57
2017,NOVIEMBRE,22,63.32
2017,NOVIEMBRE,23,63.55
2017,NOVIEMBRE,24,63.86
2017,NOVIEMBRE,25,63.86
2017,NOVIEMBRE,26,63.86
2017,NOVIEMBRE,27,63.84
2017,NOVIEMBRE,28,63.61
2017,NOVIEMBRE,29,63.11
2017,NOVIEMBRE,30,63.57
2017,DICIEMBRE,1,63.73
2017,DICIEMBRE,2,63.73
2017,DICIEMBRE,3,63.73
2017,DICIEMBRE,4,62.45
2017,DICIEMBRE,5,62.86
2017,DICIEMBRE,6,61.22
2017,DICIEMBRE,7,62.2
2017,DICIEMBRE,8,63.4
2017,DICIEMBRE,9,63.4
2017,DICIEMBRE,10,63.4
2017,DICIEMBRE,11,64.69
2017,DICIEMBRE,12,63.34
2017,DICIEMBRE,13,62.44
2017,DICIEMBRE,14,63.31
2017,DICIEMBRE,15,63.23
2017,DICIEMBRE,16,63.23
2017,DICIEMBRE,17,63.23
2017,DICIEMBRE,18,63.41
2017,DICIEMBRE,19,63.8
2017,DICIEMBRE,20,64.56
2017,DICIEMBRE,21,64.9
2017,DICIEMBRE,22,65.25
2017,DICIEMBRE,23,65.25
2017,DICIEMBRE,24,65.25
2017,DICIEMBRE,25,65.25
2017,DICIEMBRE,26,67.02
2017,DICIEMBRE,27,66.44
2017,DICIEMBRE,28,66.72
2017,DICIEMBRE,29,66.87
2017,DICIEMBRE,30,66.87
2017,DICIEMBRE,31,66.87
2018,ENERO,1,66.87
2018,ENERO,2,66.57
2018,ENERO,3,67.84
2018,ENERO,4,68.07
2018,ENERO,5,67.62
2018,ENERO,6,67.62
2018,ENERO,7,67.62
2018,ENERO,8,67.78
2018,ENERO,9,68.82
2018,ENERO,10,69.2
2018,ENERO,11,69.26
2018,ENERO,12,69.87
2018,ENERO,13,69.87
2018,ENERO,14,69.87
2018,ENERO,15,70.26
2018,ENERO,16,69.15
2018,ENERO,17,69.38
2018,ENERO,18,69.31
2018,ENERO,19,68.61
2018,ENERO,20,68.61
2018,ENERO,21,68.61
2018,ENERO,22,69.03
2018,ENERO,23,69.96
2018,ENERO,24,70.53
2018,ENERO,25,70.42
2018,ENERO,26,70.52
2018,ENERO,27,70.52
2018,ENERO,28,70.52
2018,ENERO,29,69.46
2018,ENERO,30,69.02
2018,ENERO,31,69.05
2018,FEBRERO,1,69.65
2018,FEBRERO,2,68.58
2018,FEBRERO,3,68.58
2018,FEBRERO,4,68.58
2018,FEBRERO,5,67.62
2018,FEBRERO,6,66.86
2018,FEBRERO,7,65.51
2018,FEBRERO,8,64.81
2018,FEBRERO,9,62.79
2018,FEBRERO,10,62.79
2018,FEBRERO,11,62.79
2018,FEBRERO,12,62.59
2018,FEBRERO,13,62.72
2018,FEBRERO,14,64.36
2018,FEBRERO,15,64.33
2018,FEBRERO,16,64.84
2018,FEBRERO,17,64.84
2018,FEBRERO,18,64.84
2018,FEBRERO,19,65.67
2018,FEBRERO,20,65.25
2018,FEBRERO,21,65.42
2018,FEBRERO,22,66.39
2018,FEBRERO,23,67.31
2018,FEBRERO,24,67.31
2018,FEBRERO,25,67.31
2018,FEBRERO,26,67.5
2018,FEBRERO,27,66.63
2018,FEBRERO,28,65.78
2018,MARZO,1,63.83
2018,MARZO,2,64.37
2018,MARZO,3,64.37
2018,MARZO,4,64.37
2018,MARZO,5,65.54
2018,MARZO,6,65.79
2018,MARZO,7,64.34
2018,MARZO,8,63.61
2018,MARZO,9,65.49
2018,MARZO,10,65.49
2018,MARZO,11,65.49
2018,MARZO,12,64.95
2018,MARZO,13,64.64
2018,MARZO,14,64.89
2018,MARZO,15,65.12
2018,MARZO,16,66.21
2018,MARZO,17,66.21
2018,MARZO,18,66.21
2018,MARZO,19,66.05
2018,MARZO,20,67.42
2018,MARZO,21,69.47
2018,MARZO,22,68.91
2018,MARZO,23,70.45
2018,MARZO,24,70.45
2018,MARZO,25,70.45
2018,MARZO,26,70.12
2018,MARZO,27,70.11
2018,MARZO,28,69.53
2018,MARZO,29,70.27
2018,MARZO,30,70.27
2018,MARZO,31,70.27
2018,ABRIL,1,70.27
2018,ABRIL,2,67.64
2018,ABRIL,3,68.12
2018,ABRIL,4,68.02
2018,ABRIL,5,68.33
2018,ABRIL,6,67.11
2018,ABRIL,7,67.11
2018,ABRIL,8,67.11
2018,ABRIL,9,68.65
2018,ABRIL,10,71.04
2018,ABRIL,11,72.06
2018,ABRIL,12,72.02
2018,ABRIL,13,72.58
2018,ABRIL,14,72.58
2018,ABRIL,15,72.58
2018,ABRIL,16,71.42
2018,ABRIL,17,71.58
2018,ABRIL,18,73.48
2018,ABRIL,19,73.78
2018,ABRIL,20,74.06
2018,ABRIL,21,74.06
2018,ABRIL,22,74.06
2018,ABRIL,23,74.71
2018,ABRIL,24,73.86
2018,ABRIL,25,74
2018,ABRIL,26,74.74
2018,ABRIL,27,74.64
2018,ABRIL,28,74.64
2018,ABRIL,29,74.64
2018,ABRIL,30,75.17
2018,MAYO,1,73.13
2018,MAYO,2,73.36
2018,MAYO,3,73.62
2018,MAYO,4,74.87
2018,MAYO,5,74.87
2018,MAYO,6,74.87
2018,MAYO,7,76.17
2018,MAYO,8,74.85
2018,MAYO,9,77.21
2018,MAYO,10,77.47
2018,MAYO,11,77.12
2018,MAYO,12,77.12
2018,MAYO,13,77.12
2018,MAYO,14,78.23
2018,MAYO,15,78.43
2018,MAYO,16,79.28
2018,MAYO,17,79.3
2018,MAYO,18,78.51
2018,MAYO,19,78.51
2018,MAYO,20,78.51
2018,MAYO,21,79.22
2018,MAYO,22,79.57
2018,MAYO,23,79.8
2018,MAYO,24,78.79
2018,MAYO,25,76.44
2018,MAYO,26,76.44
2018,MAYO,27,76.44
2018,MAYO,28,75.3
2018,MAYO,29,75.39
2018,MAYO,30,77.5
2018,MAYO,31,77.59
2018,JUNIO,1,76.79
2018,JUNIO,2,76.79
2018,JUNIO,3,76.79
2018,JUNIO,4,75.29
2018,JUNIO,5,75.38
2018,JUNIO,6,75.36
2018,JUNIO,7,77.32
2018,JUNIO,8,76.46
2018,JUNIO,9,76.46
2018,JUNIO,10,76.46
2018,JUNIO,11,76.46
2018,JUNIO,12,75.88
2018,JUNIO,13,76.74
2018,JUNIO,14,75.94
2018,JUNIO,15,73.44
2018,JUNIO,16,73.44
2018,JUNIO,17,73.44
2018,JUNIO,18,75.34
2018,JUNIO,19,75.08
2018,JUNIO,20,74.74
2018,JUNIO,21,73.05
2018,JUNIO,22,75.55
2018,JUNIO,23,75.55
2018,JUNIO,24,75.55
2018,JUNIO,25,74.73
2018,JUNIO,26,76.31
2018,JUNIO,27,77.62
2018,JUNIO,28,77.85
2018,JUNIO,29,79.44
2018,JUNIO,30,79.44
2018,JULIO,1,79.44
2018,JULIO,2,77.3
2018,JULIO,3,77.76
2018,JULIO,4,78.24
2018,JULIO,5,77.39
2018,JULIO,6,77.11
2018,JULIO,7,77.11
2018,JULIO,8,77.11
2018,JULIO,9,78.07
2018,JULIO,10,78.86
2018,JULIO,11,73.4
2018,JULIO,12,74.45
2018,JULIO,13,75.33
2018,JULIO,14,75.33
2018,JULIO,15,75.33
2018,JULIO,16,71.84
2018,JULIO,17,72.16
2018,JULIO,18,72.9
2018,JULIO,19,72.58
2018,JULIO,20,73.07
2018,JULIO,21,73.07
2018,JULIO,22,73.07
2018,JULIO,23,73.06
2018,JULIO,24,73.44
2018,JULIO,25,73.93
2018,JULIO,26,74.54
2018,JULIO,27,74.29
2018,JULIO,28,74.29
2018,JULIO,29,74.29
2018,JULIO,30,74.97
2018,JULIO,31,74.25
2018,AGOSTO,1,72.39
2018,AGOSTO,2,73.45
2018,AGOSTO,3,73.21
2018,AGOSTO,4,73.21
2018,AGOSTO,5,73.21
2018,AGOSTO,6,73.75
2018,AGOSTO,7,74.65
2018,AGOSTO,8,72.28
2018,AGOSTO,9,72.07
2018,AGOSTO,10,72.81
2018,AGOSTO,11,72.81
2018,AGOSTO,12,72.81
2018,AGOSTO,13,72.61
2018,AGOSTO,14,72.46
2018,AGOSTO,15,70.76
2018,AGOSTO,16,71.43
2018,AGOSTO,17,71.83
2018,AGOSTO,18,71.83
2018,AGOSTO,19,71.83
2018,AGOSTO,20,72.21
2018,AGOSTO,21,72.63
2018,AGOSTO,22,74.78
2018,AGOSTO,23,74.73
2018,AGOSTO,24,75.82
2018,AGOSTO,25,75.82
2018,AGOSTO,26,75.82
2018,AGOSTO,27,76.21
2018,AGOSTO,28,75.95
2018,AGOSTO,29,77.14
2018,AGOSTO,30,77.77
2018,AGOSTO,31,77.42
2018,SEPTIEMBRE,1,77.42
2018,SEPTIEMBRE,2,77.42
2018,SEPTIEMBRE,3,78.15
2018,SEPTIEMBRE,4,78.17
2018,SEPTIEMBRE,5,77.27
2018,SEPTIEMBRE,6,76.5
2018,SEPTIEMBRE,7,76.83
2018,SEPTIEMBRE,8,76.83
2018,SEPTIEMBRE,9,76.83
2018,SEPTIEMBRE,10,77.37
2018,SEPTIEMBRE,11,79.06
2018,SEPTIEMBRE,12,79.74
2018,SEPTIEMBRE,13,78.18
2018,SEPTIEMBRE,14,78.09
2018,SEPTIEMBRE,15,78.09
2018,SEPTIEMBRE,16,78.09
2018,SEPTIEMBRE,17,78.05
2018,SEPTIEMBRE,18,79.03
2018,SEPTIEMBRE,19,79.4
2018,SEPTIEMBRE,20,78.7
2018,SEPTIEMBRE,21,78.8
2018,SEPTIEMBRE,22,78.8
2018,SEPTIEMBRE,23,78.8
2018,SEPTIEMBRE,24,81.2
2018,SEPTIEMBRE,25,81.87
2018,SEPTIEMBRE,26,81.34
2018,SEPTIEMBRE,27,81.72
2018,SEPTIEMBRE,28,82.72
2018,SEPTIEMBRE,29,82.72
2018,SEPTIEMBRE,30,82.72
2018,OCTUBRE,1,84.98
2018,OCTUBRE,2,84.8
2018,OCTUBRE,3,86.29
2018,OCTUBRE,4,84.58
2018,OCTUBRE,5,84.16
2018,OCTUBRE,6,84.16
2018,OCTUBRE,7,84.16
2018,OCTUBRE,8,83.91
2018,OCTUBRE,9,85
2018,OCTUBRE,10,83.09
2018,OCTUBRE,11,80.26
2018,OCTUBRE,12,80.43
2018,OCTUBRE,13,80.43
2018,OCTUBRE,14,80.43
2018,OCTUBRE,15,80.78
2018,OCTUBRE,16,81.41
2018,OCTUBRE,17,80.05
2018,OCTUBRE,18,79.29
2018,OCTUBRE,19,79.78
2018,OCTUBRE,20,79.78
2018,OCTUBRE,21,79.78
2018,OCTUBRE,22,79.83
2018,OCTUBRE,23,76.44
2018,OCTUBRE,24,76.17
2018,OCTUBRE,25,76.89
2018,OCTUBRE,26,77.62
2018,OCTUBRE,27,77.62
2018,OCTUBRE,28,77.62
2018,OCTUBRE,29,77.34
2018,OCTUBRE,30,75.91
2018,OCTUBRE,31,75.47
2018,NOVIEMBRE,1,72.89
2018,NOVIEMBRE,2,72.83
2018,NOVIEMBRE,3,72.83
2018,NOVIEMBRE,4,72.83
2018,NOVIEMBRE,5,73.17
2018,NOVIEMBRE,6,72.13
2018,NOVIEMBRE,7,72.07
2018,NOVIEMBRE,8,70.65
2018,NOVIEMBRE,9,70.18
2018,NOVIEMBRE,10,70.18
2018,NOVIEMBRE,11,70.18
2018,NOVIEMBRE,12,70.12
2018,NOVIEMBRE,13,65.47
2018,NOVIEMBRE,14,66.12
2018,NOVIEMBRE,15,66.62
2018,NOVIEMBRE,16,66.76
2018,NOVIEMBRE,17,66.76
2018,NOVIEMBRE,18,66.76
2018,NOVIEMBRE,19,66.79
2018,NOVIEMBRE,20,62.53
2018,NOVIEMBRE,21,63.48
2018,NOVIEMBRE,22,62.6
2018,NOVIEMBRE,23,58.8
2018,NOVIEMBRE,24,58.8
2018,NOVIEMBRE,25,58.8
2018,NOVIEMBRE,26,60.48
2018,NOVIEMBRE,27,60.21
2018,NOVIEMBRE,28,58.76
2018,NOVIEMBRE,29,59.51
2018,NOVIEMBRE,30,58.71
2018,DICIEMBRE,1,58.71
2018,DICIEMBRE,2,58.71
2018,DICIEMBRE,3,61.69
2018,DICIEMBRE,4,62.08
2018,DICIEMBRE,5,61.56
2018,DICIEMBRE,6,60.06
2018,DICIEMBRE,7,61.67
2018,DICIEMBRE,8,61.67
2018,DICIEMBRE,9,61.67
2018,DICIEMBRE,10,59.97
2018,DICIEMBRE,11,60.2
2018,DICIEMBRE,12,60.15
2018,DICIEMBRE,13,61.45
2018,DICIEMBRE,14,60.28
2018,DICIEMBRE,15,60.28
2018,DICIEMBRE,16,60.28
2018,DICIEMBRE,17,59.61
2018,DICIEMBRE,18,56.26
2018,DICIEMBRE,19,57.24
2018,DICIEMBRE,20,54.35
2018,DICIEMBRE,21,53.82
2018,DICIEMBRE,22,53.82
2018,DICIEMBRE,23,53.82
2018,DICIEMBRE,24,50.47
2018,DICIEMBRE,25,50.47
2018,DICIEMBRE,26,54.47
2018,DICIEMBRE,27,52.16
2018,DICIEMBRE,28,52.2
2018,DICIEMBRE,29,52.2
2018,DICIEMBRE,30,52.2
2018,DICIEMBRE,31,53.8
2019,ENERO,1,53.8
2019,ENERO,2,54.91
2019,ENERO,3,55.95
2019,ENERO,4,57.06
2019,ENERO,5,57.06
2019,ENERO,6,57.06
2019,ENERO,7,57.33
2019,ENERO,8,58.72
2019,ENERO,9,61.44
2019,ENERO,10,61.68
2019,ENERO,11,60.48
2019,ENERO,12,60.48
2019,ENERO,13,60.48
2019,ENERO,14,58.99
2019,ENERO,15,60.64
2019,ENERO,16,61.32
2019,ENERO,17,61.18
2019,ENERO,18,62.7
2019,ENERO,19,62.7
2019,ENERO,20,62.7
2019,ENERO,21,62.74
2019,ENERO,22,61.5
2019,ENERO,23,61.14
2019,ENERO,24,61.09
2019,ENERO,25,61.64
2019,ENERO,26,61.64
2019,ENERO,27,61.64
2019,ENERO,28,59.93
2019,ENERO,29,61.32
2019,ENERO,30,61.65
2019,ENERO,31,61.89
2019,FEBRERO,1,62.75
2019,FEBRERO,2,62.75
2019,FEBRERO,3,62.75
2019,FEBRERO,4,62.51
2019,FEBRERO,5,61.98
2019,FEBRERO,6,62.69
2019,FEBRERO,7,61.63
2019,FEBRERO,8,62.1
2019,FEBRERO,9,62.1
2019,FEBRERO,10,62.1
2019,FEBRERO,11,61.51
2019,FEBRERO,12,62.42
2019,FEBRERO,13,63.61
2019,FEBRERO,14,64.57
2019,FEBRERO,15,66.25
2019,FEBRERO,16,66.25
2019,FEBRERO,17,66.25
2019,FEBRERO,18,66.5
2019,FEBRERO,19,66.45
2019,FEBRERO,20,67.08
2019,FEBRERO,21,67.07
2019,FEBRERO,22,67.12
2019,FEBRERO,23,67.12
2019,FEBRERO,24,67.12
2019,FEBRERO,25,64.76
2019,FEBRERO,26,65.21
2019,FEBRERO,27,66.39
2019,FEBRERO,28,66.03
2019,MARZO,1,65.07
2019,MARZO,2,65.07
2019,MARZO,3,65.07
2019,MARZO,4,65.67
2019,MARZO,5,65.86
2019,MARZO,6,65.99
2019,MARZO,7,66.3
2019,MARZO,8,65.74
2019,MARZO,9,65.74
2019,MARZO,10,65.74
2019,MARZO,11,66.58
2019,MARZO,12,66.67
2019,MARZO,13,67.55
2019,MARZO,14,67.23
2019,MARZO,15,67.16
2019,MARZO,16,67.16
2019,MARZO,17,67.16
2019,MARZO,18,67.54
2019,MARZO,19,67.61
2019,MARZO,20,68.5
2019,MARZO,21,67.86
2019,MARZO,22,67.03
2019,MARZO,23,67.03
2019,MARZO,24,67.03
2019,MARZO,25,67.21
2019,MARZO,26,67.97
2019,MARZO,27,67.83
2019,MARZO,28,67.82
2019,MARZO,29,68.39
2019,MARZO,30,68.39
2019,MARZO,31,68.39
2019,ABRIL,1,69.01
2019,ABRIL,2,69.37
2019,ABRIL,3,69.31
2019,ABRIL,4,69.4
2019,ABRIL,5,70.34
2019,ABRIL,6,70.34
2019,ABRIL,7,70.34
2019,ABRIL,8,71.1
2019,ABRIL,9,70.61
2019,ABRIL,10,71.73
2019,ABRIL,11,70.83
2019,ABRIL,12,71.55
2019,ABRIL,13,71.55
2019,ABRIL,14,71.55
2019,ABRIL,15,71.18
2019,ABRIL,16,71.72
2019,ABRIL,17,71.62
2019,ABRIL,18,71.97
2019,ABRIL,19,71.97
2019,ABRIL,20,71.97
2019,ABRIL,21,71.97
2019,ABRIL,22,74.04
2019,ABRIL,23,74.51
2019,ABRIL,24,74.57
2019,ABRIL,25,74.35
2019,ABRIL,26,72.15
2019,ABRIL,27,72.15
2019,ABRIL,28,72.15
2019,ABRIL,29,72.04
2019,ABRIL,30,72.8
2019,MAYO,1,72.18
2019,MAYO,2,70.75
2019,MAYO,3,70.85
2019,MAYO,4,70.85
2019,MAYO,5,70.85
2019,MAYO,6,71.24
2019,MAYO,7,69.88
2019,MAYO,8,70.37
2019,MAYO,9,70.39
2019,MAYO,10,70.62
2019,MAYO,11,70.62
2019,MAYO,12,70.62
2019,MAYO,13,70.23
2019,MAYO,14,71.24
2019,MAYO,15,71.77
2019,MAYO,16,72.62
2019,MAYO,17,72.21
2019,MAYO,18,72.21
2019,MAYO,19,72.21
2019,MAYO,20,71.97
2019,MAYO,21,72.18
2019,MAYO,22,70.99
2019,MAYO,23,67.76
2019,MAYO,24,68.69
2019,MAYO,25,68.69
2019,MAYO,26,68.69
2019,MAYO,27,70.11
2019,MAYO,28,70.11
2019,MAYO,29,69.45
2019,MAYO,30,66.87
2019,MAYO,31,64.49
2019,JUNIO,1,64.49
2019,JUNIO,2,64.49
2019,JUNIO,3,61.28
2019,JUNIO,4,61.97
2019,JUNIO,5,60.63
2019,JUNIO,6,61.67
2019,JUNIO,7,63.29
2019,JUNIO,8,63.29
2019,JUNIO,9,63.29
2019,JUNIO,10,62.29
2019,JUNIO,11,62.29
2019,JUNIO,12,59.97
2019,JUNIO,13,61.31
2019,JUNIO,14,62.01
2019,JUNIO,15,62.01
2019,JUNIO,16,62.01
2019,JUNIO,17,60.94
2019,JUNIO,18,62.14
2019,JUNIO,19,61.82
2019,JUNIO,20,64.45
2019,JUNIO,21,65.2
2019,JUNIO,22,65.2
2019,JUNIO,23,65.2
2019,JUNIO,24,64.86
2019,JUNIO,25,65.05
2019,JUNIO,26,66.49
2019,JUNIO,27,66.55
2019,JUNIO,28,66.55
2019,JUNIO,29,66.55
2019,JUNIO,30,66.55
2019,JULIO,1,65.06
2019,JULIO,2,62.4
2019,JULIO,3,63.82
2019,JULIO,4,63.3
2019,JULIO,5,64.23
2019,JULIO,6,64.23
2019,JULIO,7,64.23
2019,JULIO,8,64.11
2019,JULIO,9,64.16
2019,JULIO,10,67.01
2019,JULIO,11,66.52
2019,JULIO,12,66.72
2019,JULIO,13,66.72
2019,JULIO,14,66.72
2019,JULIO,15,66.48
2019,JULIO,16,64.35
2019,JULIO,17,63.66
2019,JULIO,18,61.93
2019,JULIO,19,62.47
2019,JULIO,20,62.47
2019,JULIO,21,62.47
2019,JULIO,22,63.26
2019,JULIO,23,63.83
2019,JULIO,24,63.18
2019,JULIO,25,63.39
2019,JULIO,26,63.46
2019,JULIO,27,63.46
2019,JULIO,28,63.46
2019,JULIO,29,63.71
2019,JULIO,30,64.72
2019,JULIO,31,65.17
2019,AGOSTO,1,60.5
2019,AGOSTO,2,61.89
2019,AGOSTO,3,61.89
2019,AGOSTO,4,61.89
2019,AGOSTO,5,59.81
2019,AGOSTO,6,58.94
2019,AGOSTO,7,56.23
2019,AGOSTO,8,57.38
2019,AGOSTO,9,58.53
2019,AGOSTO,10,58.53
2019,AGOSTO,11,58.53
2019,AGOSTO,12,58.57
2019,AGOSTO,13,61.3
2019,AGOSTO,14,59.48
2019,AGOSTO,15,58.23
2019,AGOSTO,16,58.64
2019,AGOSTO,17,58.64
2019,AGOSTO,18,58.64
2019,AGOSTO,19,59.74
2019,AGOSTO,20,60.03
2019,AGOSTO,21,60.3
2019,AGOSTO,22,59.92
2019,AGOSTO,23,59.34
2019,AGOSTO,24,59.34
2019,AGOSTO,25,59.34
2019,AGOSTO,26,58.7
2019,AGOSTO,27,59.51
2019,AGOSTO,28,60.49
2019,AGOSTO,29,61.08
2019,AGOSTO,30,60.43
2019,AGOSTO,31,60.43
2019,SEPTIEMBRE,1,60.43
2019,SEPTIEMBRE,2,58.66
2019,SEPTIEMBRE,3,58.26
2019,SEPTIEMBRE,4,60.7
2019,SEPTIEMBRE,5,60.95
2019,SEPTIEMBRE,6,61.54
2019,SEPTIEMBRE,7,61.54
2019,SEPTIEMBRE,8,61.54
2019,SEPTIEMBRE,9,62.59
2019,SEPTIEMBRE,10,62.38
2019,SEPTIEMBRE,11,60.81
2019,SEPTIEMBRE,12,60.38
2019,SEPTIEMBRE,13,60.22
2019,SEPTIEMBRE,14,60.22
2019,SEPTIEMBRE,15,60.22
2019,SEPTIEMBRE,16,69.02
2019,SEPTIEMBRE,17,64.55
2019,SEPTIEMBRE,18,63.6
2019,SEPTIEMBRE,19,64.4
2019,SEPTIEMBRE,20,64.28
2019,SEPTIEMBRE,21,64.28
2019,SEPTIEMBRE,22,64.28
2019,SEPTIEMBRE,23,64.77
2019,SEPTIEMBRE,24,63.1
2019,SEPTIEMBRE,25,62.39
2019,SEPTIEMBRE,26,62.74
2019,SEPTIEMBRE,27,61.91
2019,SEPTIEMBRE,28,61.91
2019,SEPTIEMBRE,29,61.91
2019,SEPTIEMBRE,30,60.78
2019,OCTUBRE,1,58.89
2019,OCTUBRE,2,57.69
2019,OCTUBRE,3,57.71
2019,OCTUBRE,4,58.37
2019,OCTUBRE,5,58.37
2019,OCTUBRE,6,58.37
2019,OCTUBRE,7,58.35
2019,OCTUBRE,8,58.24
2019,OCTUBRE,9,58.32
2019,OCTUBRE,10,59.1
2019,OCTUBRE,11,60.51
2019,OCTUBRE,12,60.51
2019,OCTUBRE,13,60.51
2019,OCTUBRE,14,59.35
2019,OCTUBRE,15,58.74
2019,OCTUBRE,16,59.42
2019,OCTUBRE,17,59.91
2019,OCTUBRE,18,59.42
2019,OCTUBRE,19,59.42
2019,OCTUBRE,20,59.42
2019,OCTUBRE,21,58.96
2019,OCTUBRE,22,59.7
2019,OCTUBRE,23,61.17
2019,OCTUBRE,24,61.67
2019,OCTUBRE,25,62.02
2019,OCTUBRE,26,62.02
2019,OCTUBRE,27,62.02
2019,OCTUBRE,28,61.57
2019,OCTUBRE,29,61.59
2019,OCTUBRE,30,60.61
2019,OCTUBRE,31,60.23
2019,NOVIEMBRE,1,61.69
2019,NOVIEMBRE,2,61.69
2019,NOVIEMBRE,3,61.69
2019,NOVIEMBRE,4,62.13
2019,NOVIEMBRE,5,62.96
2019,NOVIEMBRE,6,61.74
2019,NOVIEMBRE,7,62.29
2019,NOVIEMBRE,8,62.51
2019,NOVIEMBRE,9,62.51
2019,NOVIEMBRE,10,62.51
2019,NOVIEMBRE,11,62.18
2019,NOVIEMBRE,12,62.06
2019,NOVIEMBRE,13,62.37
2019,NOVIEMBRE,14,62.28
2019,NOVIEMBRE,15,63.3
2019,NOVIEMBRE,16,63.3
2019,NOVIEMBRE,17,63.3
2019,NOVIEMBRE,18,62.44
2019,NOVIEMBRE,19,60.91
2019,NOVIEMBRE,20,62.4
2019,NOVIEMBRE,21,63.97
2019,NOVIEMBRE,22,63.39
2019,NOVIEMBRE,23,63.39
2019,NOVIEMBRE,24,63.39
2019,NOVIEMBRE,25,63.65
2019,NOVIEMBRE,26,64.27
2019,NOVIEMBRE,27,64.06
2019,NOVIEMBRE,28,63.87
2019,NOVIEMBRE,29,62.43
2019,NOVIEMBRE,30,62.43
2019,DICIEMBRE,1,62.43
2019,DICIEMBRE,2,60.92
2019,DICIEMBRE,3,60.82
2019,DICIEMBRE,4,63
2019,DICIEMBRE,5,63.39
2019,DICIEMBRE,6,64.39
2019,DICIEMBRE,7,64.39
2019,DICIEMBRE,8,64.39
2019,DICIEMBRE,9,64.25
